subject_id,study,Cohort,Race,Gender,First-Generation,bedtime_mssd,total_sleep_time,midpoint_sleep,frac_nights_with_data,daytime_sleep,Cumulative GPA,End-of-term GPA,term_units,Relative Course Load,time_collection,University
185,5,lac1,Non-underrepresented,Female,Non-first gen,0.116726948,432.2,458.66,0.862068966,24.16,3,3.38,73,4.055294859,"Spring, 2018",CMU
158,5,lac1,Underrepresented,Female,Non-first gen,0.141680839,391.9310345,364.4655172,1,13.13793103,3.66,2.6,64,2.482534122,"Spring, 2018",CMU
209,5,lac1,Non-underrepresented,Female,Non-first gen,1.529289486,344.3043478,560.8913043,0.793103448,14.95652174,3.57,3.07,63,2.30778293,"Spring, 2018",CMU
102,5,lac1,Underrepresented,Female,First-gen,0.130148455,392.6206897,416.4827586,1,54.55172414,3.61,3.56,61,1.958280544,"Spring, 2018",CMU
174,5,lac1,Non-underrepresented,Female,Non-first gen,0.130180898,423.4210526,368.7631579,0.655172414,10.52631579,3.21,4,61,1.958280544,"Spring, 2018",CMU
184,5,lac1,Non-underrepresented,Female,Non-first gen,0.209483025,397.4,353.58,0.862068966,22.36,3.2,3.36,60,1.783529351,"Spring, 2018",CMU
255,5,lac1,Non-underrepresented,Female,Non-first gen,0.675488988,348.5925926,434.7037037,0.931034483,20.51851852,3.4,3.19,60,1.783529351,"Spring, 2018",CMU
265,5,lac1,Non-underrepresented,Female,Non-first gen,0.129621959,422.1111111,414.8333333,0.931034483,17.03703704,3.86,3.28,60,1.783529351,"Spring, 2018",CMU
343,5,lac1,Non-underrepresented,Male,Non-first gen,1.476978738,454.3214286,423.8214286,0.965517241,52.67857143,3.79,3.5,60,1.783529351,"Spring, 2018",CMU
137,5,lac1,Non-underrepresented,Female,Non-first gen,0.085000354,308.9655172,334.7931034,1,85.48275862,3.53,2.55,59,1.608778158,"Spring, 2018",CMU
279,5,lac1,Non-underrepresented,Female,Non-first gen,0.168517574,314.5862069,479.362069,1,21.4137931,3.61,3.49,59,1.608778158,"Spring, 2018",CMU
220,5,lac1,Non-underrepresented,Female,Non-first gen,0.064827556,382.1923077,463.5769231,0.896551724,2.269230769,3.82,3.76,58,1.434026965,"Spring, 2018",CMU
337,5,lac1,Non-underrepresented,Female,Non-first gen,0.089355867,389.7241379,447.862069,1,14.55172414,3.33,3.74,58,1.434026965,"Spring, 2018",CMU
323,5,lac1,Non-underrepresented,Male,Non-first gen,0.224089073,365.7241379,519.4655172,1,27.55172414,4,4,58,1.434026965,"Spring, 2018",CMU
216,5,lac1,Non-underrepresented,Female,First-gen,0.141067177,360,372.137931,1,34.06896552,3.16,3.56,57,1.259275772,"Spring, 2018",CMU
125,5,lac1,Non-underrepresented,Male,First-gen,0.246896613,366.7586207,431.6724138,1,10.24137931,3,3.2,57,1.259275772,"Spring, 2018",CMU
211,5,lac1,Non-underrepresented,Female,Non-first gen,0.235034014,292.1034483,424.0344828,1,9.379310345,3.77,2.78,57,1.259275772,"Spring, 2018",CMU
316,5,lac1,Underrepresented,Female,Non-first gen,0.176744146,446.1304348,383.1956522,0.793103448,23.13043478,3.71,2.83,57,1.259275772,"Spring, 2018",CMU
178,5,lac1,Non-underrepresented,Male,Non-first gen,2.043044444,371.7272727,451.0454545,0.379310345,42.90909091,3.82,3.78,57,1.259275772,"Spring, 2018",CMU
153,5,lac1,Non-underrepresented,Female,First-gen,0.039771117,439.5517241,366.137931,1,12.24137931,3.1,3.3,56,1.084524579,"Spring, 2018",CMU
130,5,lac1,Non-underrepresented,Female,Non-first gen,0.060847151,359.1724138,330.3275862,1,6.103448276,4,3.44,55,0.909773386,"Spring, 2018",CMU
303,5,lac1,Non-underrepresented,Female,Non-first gen,0.104683603,384.8275862,341,1,20.20689655,3.17,3.05,55,0.909773386,"Spring, 2018",CMU
160,5,lac1,Non-underrepresented,Female,Non-first gen,0.062372733,372.25,383.2142857,0.965517241,25.03571429,4,3.82,54,0.735022193,"Spring, 2018",CMU
295,5,lac1,Non-underrepresented,Female,Non-first gen,0.406257089,402.4166667,349.25,0.827586207,10.91666667,3.47,3,54,0.735022193,"Spring, 2018",CMU
353,5,lac1,Non-underrepresented,Female,Non-first gen,0.060779478,360.862069,452.637931,1,22.13793103,3.62,3.81,54,0.735022193,"Spring, 2018",CMU
172,5,lac1,Non-underrepresented,Male,Non-first gen,0.052766794,443.137931,437.862069,1,23.79310345,2.91,2.61,54,0.735022193,"Spring, 2018",CMU
190,5,lac1,Non-underrepresented,Male,Non-first gen,0.272011478,375.8,400.64,0.862068966,28.04,3.79,3.17,54,0.735022193,"Spring, 2018",CMU
197,5,lac1,Non-underrepresented,Male,Non-first gen,0.777560262,335.9565217,494.1304348,0.793103448,20.73913043,1.57,2.67,54,0.735022193,"Spring, 2018",CMU
222,5,lac1,Non-underrepresented,NA,Non-first gen,0.161198225,367.4444444,405.8148148,0.931034483,16.25925926,3.5,3.4,53,0.560271,"Spring, 2018",CMU
181,5,lac1,Non-underrepresented,Female,Non-first gen,0.093037333,408.1153846,328.0192308,0.896551724,12.11538462,4,4,53,0.560271,"Spring, 2018",CMU
198,5,lac1,Underrepresented,Female,Non-first gen,0.152839073,371.2758621,321.6034483,1,106.4482759,3.3,2.94,53,0.560271,"Spring, 2018",CMU
299,5,lac1,Underrepresented,Female,Non-first gen,1.720101235,300.375,469.6875,0.551724138,9,3.28,1.7,53,0.560271,"Spring, 2018",CMU
142,5,lac1,Non-underrepresented,Male,Non-first gen,0.09644487,373.1724138,467.9655172,1,23.65517241,4,3.81,53,0.560271,"Spring, 2018",CMU
163,5,lac1,Underrepresented,Male,Non-first gen,0.252287769,429.862069,437.8275862,1,52.65517241,3.52,3.46,53,0.560271,"Spring, 2018",CMU
236,5,lac1,Non-underrepresented,Male,Non-first gen,0.190095486,391.32,410.76,0.862068966,30.76,3.29,3.51,53,0.560271,"Spring, 2018",CMU
247,5,lac1,Underrepresented,Male,Non-first gen,0.292408633,365.9166667,501.1041667,0.827586207,28.16666667,3.72,3.81,53,0.560271,"Spring, 2018",CMU
261,5,lac1,Non-underrepresented,Male,Non-first gen,0.19883031,342.4545455,468.6136364,0.75862069,21.95454545,3.76,3.8,53,0.560271,"Spring, 2018",CMU
301,5,lac1,Non-underrepresented,Male,Non-first gen,0.093117205,293.4827586,395.2068966,1,31.89655172,4,3.77,53,0.560271,"Spring, 2018",CMU
129,5,lac1,Non-underrepresented,Female,Non-first gen,0.090083617,411.3103448,373.1206897,1,18.65517241,4,3.4,52,0.385519807,"Spring, 2018",CMU
133,5,lac1,Non-underrepresented,Female,Non-first gen,0.646693778,477.9230769,370.3461538,0.896551724,22.03846154,3.48,3.83,52,0.385519807,"Spring, 2018",CMU
179,5,lac1,Non-underrepresented,Female,Non-first gen,0.090260417,447.6551724,448.3448276,1,18.96551724,3.07,2.43,52,0.385519807,"Spring, 2018",CMU
201,5,lac1,Underrepresented,Female,Non-first gen,0.21185109,444.2857143,318.3928571,0.965517241,22.10714286,3.71,3.79,52,0.385519807,"Spring, 2018",CMU
254,5,lac1,Non-underrepresented,Female,Non-first gen,0.040935374,443.3793103,367.2068966,1,13.79310345,3.8,4,52,0.385519807,"Spring, 2018",CMU
308,5,lac1,Non-underrepresented,Female,Non-first gen,0.109464444,401.0769231,420.6923077,0.896551724,11.42307692,3.74,3.39,52,0.385519807,"Spring, 2018",CMU
258,5,lac1,Non-underrepresented,Male,Non-first gen,0.129549992,412.5357143,361.0714286,0.965517241,14.75,3.76,3.55,52,0.385519807,"Spring, 2018",CMU
281,5,lac1,Non-underrepresented,Male,Non-first gen,3.641583333,442.0909091,580.1818182,0.379310345,14.09090909,3.46,3.5,52,0.385519807,"Spring, 2018",CMU
145,5,lac1,Non-underrepresented,Female,Non-first gen,0.087405961,406.52,358.1,0.862068966,39,3.72,3.06,51,0.210768614,"Spring, 2018",CMU
167,5,lac1,Non-underrepresented,Female,Non-first gen,0.152065333,445.9230769,322.0961538,0.896551724,14.26923077,4,4,51,0.210768614,"Spring, 2018",CMU
168,5,lac1,Non-underrepresented,Female,Non-first gen,0.057516652,406.2758621,473,1,5.862068966,3.23,3.59,51,0.210768614,"Spring, 2018",CMU
223,5,lac1,Non-underrepresented,Female,Non-first gen,1.775785667,421.5,687.5,0.482758621,46.5,3.2,1.69,51,0.210768614,"Spring, 2018",CMU
233,5,lac1,Non-underrepresented,Female,Non-first gen,0.26249783,362.9411765,496.5882353,0.586206897,18.11764706,2.62,2.46,51,0.210768614,"Spring, 2018",CMU
304,5,lac1,Non-underrepresented,Female,Non-first gen,0.102636412,362.3928571,440.6785714,0.965517241,50.57142857,3,3.41,51,0.210768614,"Spring, 2018",CMU
123,5,lac1,Non-underrepresented,Male,Non-first gen,0.02063244,439.862069,321.6724138,1,13.4137931,3.46,4,51,0.210768614,"Spring, 2018",CMU
189,5,lac1,Non-underrepresented,Female,Non-first gen,0.207263322,379.4827586,423.4137931,1,14.20689655,4,3.56,50,0.036017421,"Spring, 2018",CMU
191,5,lac1,Non-underrepresented,Female,Non-first gen,0.094479101,377.8333333,395.6666667,0.827586207,23.83333333,4,4,50,0.036017421,"Spring, 2018",CMU
215,5,lac1,Non-underrepresented,Female,Non-first gen,0.030682752,424.7241379,346.8103448,1,11.65517241,3.79,4,50,0.036017421,"Spring, 2018",CMU
291,5,lac1,Non-underrepresented,Female,Non-first gen,0.253243802,433.3043478,460.1304348,0.793103448,25.39130435,1.21,2.32,50,0.036017421,"Spring, 2018",CMU
208,5,lac1,Underrepresented,Male,Non-first gen,0.427612026,382.4642857,539.5535714,0.965517241,37.07142857,2.65,3.53,50,0.036017421,"Spring, 2018",CMU
326,5,lac1,Underrepresented,Male,Non-first gen,1.93218099,399.4705882,560.5882353,0.586206897,29.52941176,1.94,1.79,50,0.036017421,"Spring, 2018",CMU
332,5,lac1,Non-underrepresented,Female,First-gen,0.355330813,359.5,444.1875,0.827586207,23.83333333,3.4,3.69,49,-0.138733771,"Spring, 2018",CMU
234,5,lac1,Underrepresented,Male,First-gen,0.961935111,303.4230769,545.5576923,0.896551724,29.53846154,1.91,2.98,49,-0.138733771,"Spring, 2018",CMU
104,5,lac1,Non-underrepresented,Female,Non-first gen,0.142523531,377.5652174,439.3478261,0.793103448,49.43478261,3.21,3.3,49,-0.138733771,"Spring, 2018",CMU
173,5,lac1,Non-underrepresented,Female,Non-first gen,0.036193294,400.1851852,344.2037037,0.931034483,10.59259259,2.93,3.06,49,-0.138733771,"Spring, 2018",CMU
241,5,lac1,Non-underrepresented,Female,Non-first gen,0.242782369,393.5217391,376.1304348,0.793103448,39.86956522,3.81,3.6,49,-0.138733771,"Spring, 2018",CMU
349,5,lac1,Non-underrepresented,Female,Non-first gen,0.107001134,430.75,351.0625,0.275862069,18.625,3.44,3.61,49,-0.138733771,"Spring, 2018",CMU
357,5,lac1,Non-underrepresented,Female,Non-first gen,0.234693778,397.8846154,407.8076923,0.896551724,22.73076923,4,4,49,-0.138733771,"Spring, 2018",CMU
152,5,lac1,Non-underrepresented,Male,Non-first gen,0.173497222,398.3636364,347.0454545,0.379310345,55.72727273,3.98,4,49,-0.138733771,"Spring, 2018",CMU
196,5,lac1,Non-underrepresented,Male,Non-first gen,0.10685833,456.4642857,316.7678571,0.965517241,20.96428571,3.79,3.18,49,-0.138733771,"Spring, 2018",CMU
204,5,lac1,Underrepresented,Male,Non-first gen,1.873413066,393.5789474,349.1578947,0.655172414,66.36842105,2.15,2.76,49,-0.138733771,"Spring, 2018",CMU
289,5,lac1,Underrepresented,Male,Non-first gen,0.296888889,400.7142857,526.5238095,0.724137931,60.61904762,2.76,3.23,49,-0.138733771,"Spring, 2018",CMU
109,5,lac1,Non-underrepresented,Female,Non-first gen,0.068976757,422.8275862,415.7068966,1,8.862068966,3.09,2.6,48,-0.313484964,"Spring, 2018",CMU
176,5,lac1,Non-underrepresented,Female,Non-first gen,0.116625193,418.44,381.1,0.862068966,32.76,2.5,2.33,48,-0.313484964,"Spring, 2018",CMU
214,5,lac1,Non-underrepresented,Female,Non-first gen,0.24006592,477.4285714,346.0535714,0.965517241,23.21428571,4,4,48,-0.313484964,"Spring, 2018",CMU
218,5,lac1,Non-underrepresented,Female,Non-first gen,0.102371971,442.1071429,424.3392857,0.965517241,9.714285714,4,4,48,-0.313484964,"Spring, 2018",CMU
278,5,lac1,Non-underrepresented,Female,Non-first gen,0.772059229,266.8333333,514,0.413793103,162.6666667,2.98,3.56,48,-0.313484964,"Spring, 2018",CMU
305,5,lac1,Non-underrepresented,Female,Non-first gen,0.100925926,361.4285714,430.9107143,0.965517241,15.28571429,3.52,3.26,48,-0.313484964,"Spring, 2018",CMU
306,5,lac1,Non-underrepresented,Female,Non-first gen,0.433917942,330.4827586,439.7758621,1,37.79310345,3.56,2.98,48,-0.313484964,"Spring, 2018",CMU
116,5,lac1,Non-underrepresented,Male,Non-first gen,1.178951556,389.3846154,440.9615385,0.896551724,23.84615385,2.82,3.2,48,-0.313484964,"Spring, 2018",CMU
120,5,lac1,Non-underrepresented,Male,Non-first gen,0.151092059,445.6071429,316.5178571,0.965517241,22.28571429,3.8,4,48,-0.313484964,"Spring, 2018",CMU
147,5,lac1,Non-underrepresented,Male,Non-first gen,0.32468254,394.8666667,339.3333333,0.517241379,67.46666667,4,4,48,-0.313484964,"Spring, 2018",CMU
164,5,lac1,Non-underrepresented,Male,Non-first gen,0.016258192,387.9285714,421.1964286,0.965517241,31.82142857,3.26,3.04,48,-0.313484964,"Spring, 2018",CMU
171,5,lac1,Non-underrepresented,Male,Non-first gen,0.078486208,414.72,496.16,0.862068966,17.76,3.77,3.25,48,-0.313484964,"Spring, 2018",CMU
175,5,lac1,Non-underrepresented,Male,Non-first gen,0.213579556,307.3461538,295.5384615,0.896551724,17.76923077,3.4,3.6,48,-0.313484964,"Spring, 2018",CMU
183,5,lac1,Non-underrepresented,Male,Non-first gen,0.034796981,437.6206897,472.9655172,1,24.5862069,3.41,3.19,48,-0.313484964,"Spring, 2018",CMU
249,5,lac1,Non-underrepresented,Male,Non-first gen,0.321985597,394.1428571,539.4821429,0.965517241,17.07142857,3.61,3.38,48,-0.313484964,"Spring, 2018",CMU
310,5,lac1,Underrepresented,Male,Non-first gen,0.178527239,398.5,379.6,0.689655172,7.6,3.35,3.38,48,-0.313484964,"Spring, 2018",CMU
356,5,lac1,Non-underrepresented,Male,Non-first gen,0.156791383,303.75,431.0625,0.275862069,11.875,3.22,1.38,48,-0.313484964,"Spring, 2018",CMU
200,5,lac1,Non-underrepresented,Female,Non-first gen,0.436563935,463.9130435,366,0.793103448,30.60869565,3.71,3.77,47,-0.488236157,"Spring, 2018",CMU
280,5,lac1,Non-underrepresented,Female,Non-first gen,0.191501235,352.8125,435.71875,0.551724138,37.5,2.33,3.5,47,-0.488236157,"Spring, 2018",CMU
194,5,lac1,Non-underrepresented,Male,Non-first gen,0.110142361,370.5238095,451.6904762,0.724137931,27.76190476,3.76,3.38,47,-0.488236157,"Spring, 2018",CMU
311,5,lac1,Non-underrepresented,Female,Non-first gen,0.173333714,378.25,460.7321429,0.965517241,38.21428571,3.21,2.49,46,-0.66298735,"Spring, 2018",CMU
346,5,lac1,Non-underrepresented,Female,Non-first gen,0.084680213,361.4736842,395.7631579,0.655172414,19.89473684,3.74,3.48,46,-0.66298735,"Spring, 2018",CMU
347,5,lac1,Non-underrepresented,Female,Non-first gen,0.094963152,445.5862069,313.4482759,1,31.89655172,3.74,3.74,46,-0.66298735,"Spring, 2018",CMU
134,5,lac1,Non-underrepresented,Male,Non-first gen,0.32337236,430.0833333,497.0416667,0.413793103,22.33333333,3.79,3.41,46,-0.66298735,"Spring, 2018",CMU
313,5,lac1,Non-underrepresented,Female,First-gen,0.271192444,378.0769231,497,0.896551724,21.65384615,3.29,2.47,45,-0.837738543,"Spring, 2018",CMU
334,5,lac1,Non-underrepresented,Female,First-gen,0.171095994,388.8181818,493.1363636,0.75862069,13.77272727,3.21,2.6,45,-0.837738543,"Spring, 2018",CMU
338,5,lac1,Non-underrepresented,Female,First-gen,0.860001644,388.6428571,442.9642857,0.482758621,47.92857143,3.29,2.87,45,-0.837738543,"Spring, 2018",CMU
309,5,lac1,Underrepresented,Male,First-gen,0.098627959,438.6296296,552.2777778,0.931034483,48.03703704,2.57,2.4,45,-0.837738543,"Spring, 2018",CMU
148,5,lac1,Non-underrepresented,Female,Non-first gen,0.422895299,324.6296296,371.3333333,0.931034483,21.66666667,2,2.8,45,-0.837738543,"Spring, 2018",CMU
180,5,lac1,Non-underrepresented,Female,Non-first gen,0.031395621,574.3448276,353.7758621,1,15.75862069,3.49,3.6,45,-0.837738543,"Spring, 2018",CMU
202,5,lac1,Underrepresented,Female,Non-first gen,0.173230938,300.3793103,465.4137931,1,61.34482759,1.95,3,45,-0.837738543,"Spring, 2018",CMU
229,5,lac1,Non-underrepresented,Female,Non-first gen,0.292521529,367.7916667,560.125,0.827586207,28.41666667,3,3.75,45,-0.837738543,"Spring, 2018",CMU
266,5,lac1,Underrepresented,Female,Non-first gen,0.165656888,360.6896552,419.7068966,1,33.89655172,3.07,2.4,45,-0.837738543,"Spring, 2018",CMU
284,5,lac1,Non-underrepresented,Female,Non-first gen,0.706547068,383.32,531.98,0.862068966,26.28,3,3.6,45,-0.837738543,"Spring, 2018",CMU
287,5,lac1,Non-underrepresented,Female,Non-first gen,0.226937459,398.9259259,442.3518519,0.931034483,21.48148148,3.39,3.6,45,-0.837738543,"Spring, 2018",CMU
288,5,lac1,Non-underrepresented,Female,Non-first gen,0.170893327,460.5185185,324.5185185,0.931034483,24.85185185,3.57,2.6,45,-0.837738543,"Spring, 2018",CMU
292,5,lac1,Non-underrepresented,Female,Non-first gen,0.245657552,349.3529412,473.9411765,0.586206897,14.41176471,3.39,3.8,45,-0.837738543,"Spring, 2018",CMU
302,5,lac1,Non-underrepresented,Female,Non-first gen,0.134572889,326.5,369.2692308,0.896551724,34.80769231,3.25,3.4,45,-0.837738543,"Spring, 2018",CMU
307,5,lac1,Non-underrepresented,Female,Non-first gen,0.15196464,399.8928571,358.8035714,0.965517241,17.39285714,2.67,3.13,45,-0.837738543,"Spring, 2018",CMU
333,5,lac1,Non-underrepresented,Female,Non-first gen,0.137169995,360.6086957,419.0869565,0.793103448,23.08695652,3.79,4,45,-0.837738543,"Spring, 2018",CMU
144,5,lac1,Non-underrepresented,Male,Non-first gen,0.10466447,431.2758621,352.362069,1,17.79310345,3.05,2.73,45,-0.837738543,"Spring, 2018",CMU
264,5,lac1,Non-underrepresented,Male,Non-first gen,0.340234316,411.8636364,406.2727273,0.75862069,26.13636364,2.91,3.4,45,-0.837738543,"Spring, 2018",CMU
322,5,lac1,Non-underrepresented,Male,Non-first gen,0.196002896,421.8928571,424.8214286,0.965517241,40.92857143,2.9,3.36,45,-0.837738543,"Spring, 2018",CMU
329,5,lac1,Non-underrepresented,Male,Non-first gen,0.235472108,465.9285714,592.5535714,0.965517241,31.71428571,2.84,3.12,45,-0.837738543,"Spring, 2018",CMU
149,5,lac1,Non-underrepresented,Male,Non-first gen,0.167170569,402.6521739,365.1956522,0.793103448,10.52173913,2.49,2.77,44,-1.012489736,"Spring, 2018",CMU
240,5,lac1,Underrepresented,Male,Non-first gen,0.055016652,370.4482759,404.9310345,1,20.20689655,3.8,3.22,44,-1.012489736,"Spring, 2018",CMU
276,5,lac1,Non-underrepresented,Female,First-gen,0.1557908,338.2916667,362.7916667,0.827586207,11.29166667,3.43,3.21,43,-1.187240929,"Spring, 2018",CMU
157,5,lac1,Underrepresented,Male,First-gen,0.071669543,428.6296296,323.7777778,0.931034483,21.2962963,2.44,3.07,43,-1.187240929,"Spring, 2018",CMU
119,5,lac1,Underrepresented,Female,Non-first gen,0.075134283,465.4482759,315.3275862,1,15.34482759,2.7,1.97,43,-1.187240929,"Spring, 2018",CMU
136,5,lac1,Non-underrepresented,Female,Non-first gen,0.079280045,414.0689655,432.5,1,13.96551724,3.23,3.49,43,-1.187240929,"Spring, 2018",CMU
224,5,lac1,Non-underrepresented,Male,Non-first gen,0.077541914,345.8928571,414.0714286,0.965517241,21.67857143,4,4,43,-1.187240929,"Spring, 2018",CMU
300,5,lac1,Non-underrepresented,Female,Non-first gen,0.251342474,413.3793103,386.7068966,1,41.93103448,2.96,3.28,42,-1.361992122,"Spring, 2018",CMU
242,5,lac1,Non-underrepresented,Male,Non-first gen,0.044951814,413.6206897,420.4310345,1,17.68965517,3.49,3.54,42,-1.361992122,"Spring, 2018",CMU
282,5,lac1,Non-underrepresented,Male,Non-first gen,0.147337372,416.7241379,384.2413793,1,44.62068966,2.93,3.57,42,-1.361992122,"Spring, 2018",CMU
341,5,lac1,Non-underrepresented,Female,Non-first gen,0.130785256,351.6296296,408.0555556,0.931034483,5.074074074,3.5,3.51,41,-1.536743315,"Spring, 2018",CMU
124,5,lac1,Underrepresented,Male,Non-first gen,0.075138315,444.9130435,347.3913043,0.793103448,30.52173913,4,4,41,-1.536743315,"Spring, 2018",CMU
312,5,lac1,Non-underrepresented,Male,Non-first gen,0.222430073,375.08,461.54,0.862068966,33.88,3.47,3.29,41,-1.536743315,"Spring, 2018",CMU
297,5,lac1,Non-underrepresented,Female,Non-first gen,1.383386111,335.8571429,610.6666667,0.724137931,72.66666667,3.27,3.03,40,-1.711494508,"Spring, 2018",CMU
110,5,lac1,Non-underrepresented,Male,Non-first gen,0.150463081,392.2413793,387.0862069,1,23.31034483,4,4,40,-1.711494508,"Spring, 2018",CMU
166,5,lac1,Underrepresented,Male,Non-first gen,0.064726474,357.0344828,446.7241379,1,47.06896552,2,1.5,40,-1.711494508,"Spring, 2018",CMU
170,5,lac1,Non-underrepresented,Male,Non-first gen,0.493485612,348.0833333,430.3958333,0.827586207,22.08333333,2.6,3.08,39,-1.886245701,"Spring, 2018",CMU
538,3,uw2,Non-underrepresented,Male,NA,0.032421125,402.9642857,294.8035714,1,23.39285714,3.552758621,3.27,18,1.603330987,"Spring, 2019",UW
518,1,lac2,Non-underrepresented,Female,First-gen,0.646986765,296.95,466.825,0.689655172,60.6,4,4,53,1.065991594,"Spring, 2017",CMU
653,1,lac2,Non-underrepresented,Female,First-gen,0.185261134,313.8695652,402.0217391,0.793103448,64.95652174,2.98,3.28,50,0.350165843,"Spring, 2017",CMU
2,2,uw1,Non-underrepresented,Female,First-gen,0.422244444,587.6666667,380.3333333,0.214285714,64.5,3.321428036,3.833333,18,1.680126039,"Spring, 2018",UW
6,2,uw1,Non-underrepresented,Female,First-gen,0.138198222,406.8846154,358.8653846,0.928571429,39.38461538,3.426666267,3.476923,13,-0.497815123,"Spring, 2018",UW
19,2,uw1,Non-underrepresented,Female,First-gen,0.09267432,411.2666667,349.5333333,0.535714286,27.33333333,3.265517103,3.1,15,0.373361342,"Spring, 2018",UW
32,2,uw1,Non-underrepresented,Female,First-gen,0.062150968,405.2142857,363.25,1,39.57142857,3.17999955,3.5,10,-1.80457982,"Spring, 2018",UW
33,2,uw1,Non-underrepresented,Female,First-gen,0.110143652,396.5,410.7678571,1,75.60714286,2.566666,2.992307,13,-0.497815123,"Spring, 2018",UW
34,2,uw1,Non-underrepresented,Female,First-gen,0.206592971,389,300.4666667,0.535714286,24.26666667,3.740740481,3.478571,14,-0.06222689,"Spring, 2018",UW
37,2,uw1,Non-underrepresented,Female,First-gen,0.048181299,434,343.3214286,1,8.642857143,3.6999995,3.192857,14,-0.06222689,"Spring, 2018",UW
42,2,uw1,Non-underrepresented,Female,First-gen,0.095797516,425.4642857,334.0535714,1,25.96428571,3.799999864,3.95,10,-1.80457982,"Spring, 2018",UW
43,2,uw1,Non-underrepresented,Female,First-gen,0.041141213,394.8928571,362.7142857,1,13.10714286,3.6999995,3.866666,12,-0.933403355,"Spring, 2018",UW
44,2,uw1,Underrepresented,Female,First-gen,0.397048414,469.5,473.8958333,0.857142857,31.29166667,3.126470529,2.728571,14,-0.06222689,"Spring, 2018",UW
50,2,uw1,Non-underrepresented,Female,First-gen,0.077292899,412.5555556,323.7962963,0.964285714,68.55555556,3.599999619,3.435714,14,-0.06222689,"Spring, 2018",UW
78,2,uw1,Non-underrepresented,Female,First-gen,0.061395464,408.5555556,397.1666667,0.964285714,34.51851852,3.499999667,3.466666,15,0.373361342,"Spring, 2018",UW
80,2,uw1,Non-underrepresented,Female,First-gen,0.051161243,430.037037,436.7407407,0.964285714,43.33333333,3.65,3.527777,18,1.680126039,"Spring, 2018",UW
82,2,uw1,Non-underrepresented,Female,First-gen,0.024217345,398.5,343.8392857,1,21.67857143,3.796551103,3.666666,15,0.373361342,"Spring, 2018",UW
84,2,uw1,Non-underrepresented,Female,First-gen,0.23578075,377.5357143,423.5178571,1,86.28571429,3.78399956,3.753846,13,-0.497815123,"Spring, 2018",UW
86,2,uw1,Non-underrepresented,Female,First-gen,0.087243179,394.3928571,324.125,1,98.28571429,3.4875,3.646666,15,0.373361342,"Spring, 2018",UW
89,2,uw1,Non-underrepresented,Female,First-gen,0.200582336,398.9166667,340.4166667,0.857142857,79.33333333,3.375,2.26923,13,-0.497815123,"Spring, 2018",UW
98,2,uw1,Non-underrepresented,Female,First-gen,0.889206295,407.3214286,558.7142857,1,99.10714286,3.370967742,3.966666,15,0.373361342,"Spring, 2018",UW
108,2,uw1,Non-underrepresented,Female,First-gen,0.047048889000000003,498.9230769,452.9423077,0.928571429,24.88461538,3.249999679,3.076923,13,-0.497815123,"Spring, 2018",UW
117,2,uw1,Non-underrepresented,Female,First-gen,1.282576208,390.4642857,366.1964286,1,63.67857143,3.351724138,2.690909,11,-1.368991587,"Spring, 2018",UW
125,2,uw1,Non-underrepresented,Female,First-gen,0.800732444,367.8846154,499.6538462,0.928571429,95.92307692,3.279310103,3.766666,15,0.373361342,"Spring, 2018",UW
132,2,uw1,Underrepresented,Female,First-gen,0.089126276,430.4285714,319.6428571,1,71.07142857,2.331817364,3.446153,13,-0.497815123,"Spring, 2018",UW
137,2,uw1,Underrepresented,Female,First-gen,0.23569239,392.8518519,390.4444444,0.964285714,42.2962963,3.6599998,3.533333,15,0.373361342,"Spring, 2018",UW
144,2,uw1,Non-underrepresented,Female,First-gen,0.141548544,335.1785714,365.3214286,1,52.85714286,3.35599984,2.871428,14,-0.06222689,"Spring, 2018",UW
149,2,uw1,Underrepresented,Female,First-gen,0.113198826,369.2857143,329.5357143,1,97.89285714,2.7,3,12,-0.933403355,"Spring, 2018",UW
169,2,uw1,Underrepresented,Female,First-gen,0.02851547,471.3214286,303.8035714,1,12.57142857,3.543749469,3.517647,17,1.244537807,"Spring, 2018",UW
174,2,uw1,Non-underrepresented,Female,First-gen,0.203303556,404.9615385,571.25,0.928571429,47.42307692,2.310344414,3.376923,13,-0.497815123,"Spring, 2018",UW
176,2,uw1,Non-underrepresented,Female,First-gen,0.215095743,374.8888889,419.2962963,0.964285714,23.37037037,2.249999462,2.870588,17,1.244537807,"Spring, 2018",UW
305,3,uw2,Non-underrepresented,Female,First-gen,0.06082114,434.8571429,394.2321429,1,16.82142857,3.775,3.92,13,-1.000208817,"Spring, 2019",UW
325,3,uw2,Non-underrepresented,Female,First-gen,0.156672001,353.3214286,413.6964286,1,36.14285714,3.010952381,3.39,16,0.561915066,"Spring, 2019",UW
328,3,uw2,Non-underrepresented,Female,First-gen,0.123791724,349.5714286,346.1071429,1,98,3.835909091,3.85,13,-1.000208817,"Spring, 2019",UW
357,3,uw2,Non-underrepresented,Female,First-gen,0.012224127,445.6428571,258.5892857,1,31.17857143,3.16,3.53,15,0.041207105,"Spring, 2019",UW
420,3,uw2,Non-underrepresented,Female,First-gen,0.066671393,336.0416667,328.25,0.857142857,57.91666667,3.156818182,2.9,12,-1.520916778,"Spring, 2019",UW
